year,election_date,election_type,county,school_district,ctds_id,nces_leaid,ccd_lea_name,district,office,candidate,party,total_votes,early_voting,election_day,provisional,winner,num_precincts,lea_letter_grade,num_schools_in_lea,total_enrollment,dropout_rate,num_enrolled,num_dropouts,grad_rate_4yr,num_in_cohort,num_graduated,superintendent,supt_hire_year,supt_gender,prior_supt_experience,prior_admin_experience,prior_principal_experience,internal_vs_external,advanced_degree,supt_tenure_at_election,county_registered_voters,county_dem_registration,county_rep_registration,county_lib_registration,county_other_registration,county_ballots_cast,county_turnout_pct
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - AJO UNIFIED,4409.0,400520.0,Ajo Unified District (4409),,GOVERNING BOARD - AJO UNIFIED SCHOOL DISTRICT NO. 15,"MORALES, LORENZO ""DAN""",,394.0,333.0,50.0,11.0,,1.0,,,440.0,2.87,,,94.9,39.0,37.0,Roman Soltero,2022.0,Male,No,Yes,Yes,External,Doctorate,-2.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - AJO UNIFIED,4409.0,400520.0,Ajo Unified District (4409),,GOVERNING BOARD - AJO UNIFIED SCHOOL DISTRICT NO. 15,"RAMIREZ, PAULA L.",,421.0,369.0,46.0,6.0,,1.0,,,440.0,2.87,,,94.9,39.0,37.0,Roman Soltero,2022.0,Male,No,Yes,Yes,External,Doctorate,-2.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - AJO UNIFIED,4409.0,400520.0,Ajo Unified District (4409),,GOVERNING BOARD - AJO UNIFIED SCHOOL DISTRICT NO. 15,Write-ins,,8.0,6.0,1.0,1.0,,1.0,,,440.0,2.87,,,94.9,39.0,37.0,Roman Soltero,2022.0,Male,No,Yes,Yes,External,Doctorate,-2.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - AMPHITHEATER UNIFIED,4406.0,400680.0,Amphitheater Unified District (4406),,GOVERNING BOARD - AMPHITHEATER UNIFIED SCHOOL DISTRICT NO. 10,"BAKER, SCOTT K.",,31609.0,28516.0,2499.0,594.0,,39.0,,,13391.0,4.35,,,82.6,1146.0,947.0,Todd Jaeger,2017.0,Male,No,Yes,No,External,J.D.,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - AMPHITHEATER UNIFIED,4406.0,400680.0,Amphitheater Unified District (4406),,GOVERNING BOARD - AMPHITHEATER UNIFIED SCHOOL DISTRICT NO. 10,"COX GOLDER, VICKI L.",,33995.0,30619.0,2711.0,665.0,,39.0,,,13391.0,4.35,,,82.6,1146.0,947.0,Todd Jaeger,2017.0,Male,No,Yes,No,External,J.D.,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - AMPHITHEATER UNIFIED,4406.0,400680.0,Amphitheater Unified District (4406),,GOVERNING BOARD - AMPHITHEATER UNIFIED SCHOOL DISTRICT NO. 10,"DAVIS, NATHAN",,31029.0,28270.0,2185.0,574.0,,39.0,,,13391.0,4.35,,,82.6,1146.0,947.0,Todd Jaeger,2017.0,Male,No,Yes,No,External,J.D.,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - AMPHITHEATER UNIFIED,4406.0,400680.0,Amphitheater Unified District (4406),,GOVERNING BOARD - AMPHITHEATER UNIFIED SCHOOL DISTRICT NO. 10,"DAY, DEANNA M.",,37534.0,34316.0,2521.0,697.0,YES,39.0,,,13391.0,4.35,,,82.6,1146.0,947.0,Todd Jaeger,2017.0,Male,No,Yes,No,External,J.D.,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - AMPHITHEATER UNIFIED,4406.0,400680.0,Amphitheater Unified District (4406),,GOVERNING BOARD - AMPHITHEATER UNIFIED SCHOOL DISTRICT NO. 10,Write-ins,,852.0,687.0,127.0,38.0,,39.0,,,13391.0,4.35,,,82.6,1146.0,947.0,Todd Jaeger,2017.0,Male,No,Yes,No,External,J.D.,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - CONTINENTAL ELEMENTARY,4416.0,402250.0,Continental Elementary District (4416),,GOVERNING BOARD - CONTINENTAL ELEMENTARY SCHOOL DIST. 39,"MCGIBBON, ANDREW W.",,13064.0,12293.0,641.0,130.0,YES,9.0,,,677.0,2.38,,,,,,Roxana Rico,2017.0,Female,,Yes,,External,,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - CONTINENTAL ELEMENTARY,4416.0,402250.0,Continental Elementary District (4416),,GOVERNING BOARD - CONTINENTAL ELEMENTARY SCHOOL DIST. 39,"ULERY, RICHARD R.",,12348.0,11617.0,614.0,117.0,,9.0,,,677.0,2.38,,,,,,Roxana Rico,2017.0,Female,,Yes,,External,,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - CONTINENTAL ELEMENTARY,4416.0,402250.0,Continental Elementary District (4416),,GOVERNING BOARD - CONTINENTAL ELEMENTARY SCHOOL DIST. 39,Write-ins,,2509.0,2305.0,177.0,27.0,,9.0,,,677.0,2.38,,,,,,Roxana Rico,2017.0,Female,,Yes,,External,,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - SUNNYSIDE UNIFIED,4407.0,408170.0,Sunnyside Unified District (4407),,GOVERNING BOARD - SUNNYSIDE UNIFIED SCHOOL DISTRICT NO. 12,"NUÑEZ, JOAQUIN M.",,10283.0,8968.0,823.0,492.0,,17.0,,,15539.0,2.75,,,76.4,1010.0,772.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - SUNNYSIDE UNIFIED,4407.0,408170.0,Sunnyside Unified District (4407),,GOVERNING BOARD - SUNNYSIDE UNIFIED SCHOOL DISTRICT NO. 12,"NUÑEZ, LISETTE",,13017.0,11504.0,962.0,551.0,,17.0,,,15539.0,2.75,,,76.4,1010.0,772.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - SUNNYSIDE UNIFIED,4407.0,408170.0,Sunnyside Unified District (4407),,GOVERNING BOARD - SUNNYSIDE UNIFIED SCHOOL DISTRICT NO. 12,"QUINTERO, REBECCA ""BEKI""",,14133.0,12583.0,971.0,579.0,YES,17.0,,,15539.0,2.75,,,76.4,1010.0,772.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - SUNNYSIDE UNIFIED,4407.0,408170.0,Sunnyside Unified District (4407),,GOVERNING BOARD - SUNNYSIDE UNIFIED SCHOOL DISTRICT NO. 12,"TAYLOR, MATTHEW",,9562.0,8434.0,769.0,359.0,,17.0,,,15539.0,2.75,,,76.4,1010.0,772.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - SUNNYSIDE UNIFIED,4407.0,408170.0,Sunnyside Unified District (4407),,GOVERNING BOARD - SUNNYSIDE UNIFIED SCHOOL DISTRICT NO. 12,Write-ins,,330.0,241.0,63.0,26.0,,17.0,,,15539.0,2.75,,,76.4,1010.0,772.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TANQUE VERDE UNIFIED,4408.0,408280.0,Tanque Verde Unified District (4408),,GOVERNING BOARD - TANQUE VERDE UNIFIED SCHOOL DISTRICT NO. 13,"MURTHY, RAJ",,2900.0,2622.0,239.0,39.0,,7.0,,,2173.0,0.09,,,93.9,132.0,124.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TANQUE VERDE UNIFIED,4408.0,408280.0,Tanque Verde Unified District (4408),,GOVERNING BOARD - TANQUE VERDE UNIFIED SCHOOL DISTRICT NO. 13,"NEFF, JEFFREY M.",,4242.0,3764.0,416.0,62.0,,7.0,,,2173.0,0.09,,,93.9,132.0,124.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TANQUE VERDE UNIFIED,4408.0,408280.0,Tanque Verde Unified District (4408),,GOVERNING BOARD - TANQUE VERDE UNIFIED SCHOOL DISTRICT NO. 13,"SCHALK, JEREMY L.",,3492.0,3142.0,311.0,39.0,,7.0,,,2173.0,0.09,,,93.9,132.0,124.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TANQUE VERDE UNIFIED,4408.0,408280.0,Tanque Verde Unified District (4408),,GOVERNING BOARD - TANQUE VERDE UNIFIED SCHOOL DISTRICT NO. 13,"VELOSA, ANNE",,4592.0,4169.0,366.0,57.0,YES,7.0,,,2173.0,0.09,,,93.9,132.0,124.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TANQUE VERDE UNIFIED,4408.0,408280.0,Tanque Verde Unified District (4408),,GOVERNING BOARD - TANQUE VERDE UNIFIED SCHOOL DISTRICT NO. 13,Write-ins,,114.0,99.0,15.0,,,7.0,,,2173.0,0.09,,,93.9,132.0,124.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TUCSON UNIFIED,4403.0,408800.0,Tucson Unified District (4403),,GOVERNING BOARD - TUCSON UNIFIED SCHOOL DISTRICT NO. 1,"GRIVOIS-SHAH, RAVI",,76566.0,71738.0,3510.0,1318.0,,114.0,,,45248.0,2.73,,,83.8,3351.0,2808.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TUCSON UNIFIED,4403.0,408800.0,Tucson Unified District (4403),,GOVERNING BOARD - TUCSON UNIFIED SCHOOL DISTRICT NO. 1,"LUNA ROSE, NATALIE",,108477.0,98677.0,6719.0,3081.0,YES,114.0,,,45248.0,2.73,,,83.8,3351.0,2808.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TUCSON UNIFIED,4403.0,408800.0,Tucson Unified District (4403),,GOVERNING BOARD - TUCSON UNIFIED SCHOOL DISTRICT NO. 1,"PIERSON, JOE NICOLAS",,49912.0,42896.0,5384.0,1632.0,,114.0,,,45248.0,2.73,,,83.8,3351.0,2808.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TUCSON UNIFIED,4403.0,408800.0,Tucson Unified District (4403),,GOVERNING BOARD - TUCSON UNIFIED SCHOOL DISTRICT NO. 1,"RAGAN, ADAM",,72229.0,65443.0,5244.0,1542.0,,114.0,,,45248.0,2.73,,,83.8,3351.0,2808.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TUCSON UNIFIED,4403.0,408800.0,Tucson Unified District (4403),,GOVERNING BOARD - TUCSON UNIFIED SCHOOL DISTRICT NO. 1,"SHAW, SADIE",,80898.0,73504.0,5369.0,2025.0,,114.0,,,45248.0,2.73,,,83.8,3351.0,2808.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TUCSON UNIFIED,4403.0,408800.0,Tucson Unified District (4403),,GOVERNING BOARD - TUCSON UNIFIED SCHOOL DISTRICT NO. 1,"WINSTON, CINDY M.",,63410.0,56654.0,4991.0,1765.0,,114.0,,,45248.0,2.73,,,83.8,3351.0,2808.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - TUCSON UNIFIED,4403.0,408800.0,Tucson Unified District (4403),,GOVERNING BOARD - TUCSON UNIFIED SCHOOL DISTRICT NO. 1,Write-ins,,4507.0,3744.0,617.0,146.0,,114.0,,,45248.0,2.73,,,83.8,3351.0,2808.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - VAIL UNIFIED,4413.0,408850.0,Vail Unified District (4413),,GOVERNING BOARD - VAIL UNIFIED SCHOOL DISTRICT NO. 20,"FARGUSSON, KIM",,10320.0,8805.0,1177.0,338.0,,15.0,,,13772.0,0.96,,,89.5,924.0,827.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - VAIL UNIFIED,4413.0,408850.0,Vail Unified District (4413),,GOVERNING BOARD - VAIL UNIFIED SCHOOL DISTRICT NO. 20,"KING, CHRISTOPHER",,12835.0,10607.0,1803.0,425.0,,15.0,,,13772.0,0.96,,,89.5,924.0,827.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - VAIL UNIFIED,4413.0,408850.0,Vail Unified District (4413),,GOVERNING BOARD - VAIL UNIFIED SCHOOL DISTRICT NO. 20,"MIXON, ANDRÉ P.",,11971.0,10716.0,1029.0,226.0,,15.0,,,13772.0,0.96,,,89.5,924.0,827.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - VAIL UNIFIED,4413.0,408850.0,Vail Unified District (4413),,GOVERNING BOARD - VAIL UNIFIED SCHOOL DISTRICT NO. 20,"PRATT, ALLISON",,19888.0,17333.0,2056.0,499.0,YES,15.0,,,13772.0,0.96,,,89.5,924.0,827.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - VAIL UNIFIED,4413.0,408850.0,Vail Unified District (4413),,GOVERNING BOARD - VAIL UNIFIED SCHOOL DISTRICT NO. 20,"TIPPETT, CALLIE B.",,18683.0,16572.0,1712.0,399.0,,15.0,,,13772.0,0.96,,,89.5,924.0,827.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD - VAIL UNIFIED,4413.0,408850.0,Vail Unified District (4413),,GOVERNING BOARD - VAIL UNIFIED SCHOOL DISTRICT NO. 20,Write-ins,,513.0,417.0,88.0,8.0,,15.0,,,13772.0,0.96,,,89.5,924.0,827.0,,,,,,,,,,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD 2-YEAR TERM - AJO UNIFIED,4409.0,400520.0,Ajo Unified District (4409),,GOVERNING BOARD 2-YEAR TERM - AJO UNIFIED SCHOOL DIST. 15,"ROBERTSON, WINDY",,889.0,730.0,136.0,23.0,YES,1.0,,,440.0,2.87,,,94.9,39.0,37.0,Roman Soltero,2022.0,Male,No,Yes,Yes,External,Doctorate,-2.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD 2-YEAR TERM - AJO UNIFIED,4409.0,400520.0,Ajo Unified District (4409),,GOVERNING BOARD 2-YEAR TERM - AJO UNIFIED SCHOOL DIST. 15,Write-ins,,23.0,20.0,2.0,1.0,,1.0,,,440.0,2.87,,,94.9,39.0,37.0,Roman Soltero,2022.0,Male,No,Yes,Yes,External,Doctorate,-2.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD 2-YEAR TERM - CONTINENTAL ELEMENTARY,4416.0,402250.0,Continental Elementary District (4416),,GOVERNING BOARD 2-YEAR TERM - CONTINENTAL ELEMENTARY SCHOOL DIST. 39,"KAIS, SHELLEY",,14432.0,13502.0,780.0,150.0,YES,9.0,,,677.0,2.38,,,,,,Roxana Rico,2017.0,Female,,Yes,,External,,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pima,GOVERNING BOARD 2-YEAR TERM - CONTINENTAL ELEMENTARY,4416.0,402250.0,Continental Elementary District (4416),,GOVERNING BOARD 2-YEAR TERM - CONTINENTAL ELEMENTARY SCHOOL DIST. 39,Write-ins,,375.0,335.0,34.0,6.0,,9.0,,,677.0,2.38,,,,,,Roxana Rico,2017.0,Female,,Yes,,External,,3.0,638355,257678,185946,5264,189467,526319,82.4
2020.0,2020-11-03,general,Pinal,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,"Broussard, Jill",REP,138783.0,107697.0,30483.0,603.0,YES,102.0,,,,,,,,,,,,,,,,,,,248874,66672,94814,2121,85267,,
2020.0,2020-11-03,general,Pinal,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-in,,2678.0,2272.0,398.0,8.0,,102.0,,,,,,,,,,,,,,,,,,,248874,66672,94814,2121,85267,,
2020.0,2020-11-03,general,Santa Cruz,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Not Assigned,,0.0,,,,,24.0,,,,,,,,,,,,,,,,,,,29963,15122,5090,169,9582,19807,66.1
2020.0,2020-11-03,general,Santa Cruz,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,"VELÁSQUEZ, ALFREDO I.",DEM,16223.0,,,,YES,24.0,,,,,,,,,,,,,,,,,,,29963,15122,5090,169,9582,19807,66.1
2020.0,2020-11-03,general,Santa Cruz,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In Totals,,251.0,,,,,24.0,,,,,,,,,,,,,,,,,,,29963,15122,5090,169,9582,19807,66.1
2020.0,2020-11-03,general,Santa Cruz,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,Write-In: Invalid Write-In,,251.0,,,,,24.0,,,,,,,,,,,,,,,,,,,29963,15122,5090,169,9582,19807,66.1
2020.0,2020-11-03,general,Yuma,Board Member Gadsden ESD 32,4505.0,403240.0,Gadsden Elementary District (4505),,Board Member Gadsden ESD 32,"A HOYA, TADEO AZAEL",,3818.0,2950.0,704.0,70.0,,5.0,,,5034.0,1.37,,,,,,,,,,,,,,,103273,34155,32233,769,36116,,
2020.0,2020-11-03,general,Yuma,Board Member Gadsden ESD 32,4505.0,403240.0,Gadsden Elementary District (4505),,Board Member Gadsden ESD 32,"ER, GARY",,2008.0,1505.0,404.0,41.0,,5.0,,,5034.0,1.37,,,,,,,,,,,,,,,103273,34155,32233,769,36116,,
2020.0,2020-11-03,general,Yuma,Board Member Gadsden ESD 32,4505.0,403240.0,Gadsden Elementary District (4505),,Board Member Gadsden ESD 32,"LA, ROSA",,4018.0,3142.0,712.0,65.0,YES,5.0,,,5034.0,1.37,,,,,,,,,,,,,,,103273,34155,32233,769,36116,,
2020.0,2020-11-03,general,Yuma,County School Superintendent,79193.0,409752.0,Santa Cruz County School Superintendent,,County School Superintendent,"TYREE, THOMAS (TOM)",REP,52591.0,43068.0,7664.0,824.0,YES,44.0,,,,,,,,,,,,,,,,,,,103273,34155,32233,769,36116,,
2022.0,2022-11-08,general,Maricopa,Agua Fria UHSD #216,4289.0,400450.0,Agua Fria Union High School District (4289),,Agua Fria UHSD #216-QUESTION 1,"BOND APPROVAL, NO",NON,26025.0,21484.0,4497.0,44.0,YES,37.0,B,5.0,9198.0,,,,93.3,2126.0,1983.0,Mark Yslas,2021.0,Male,Yes,Yes,,External,,1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Agua Fria UHSD #216,4289.0,400450.0,Agua Fria Union High School District (4289),,Agua Fria UHSD #216-QUESTION 1,"BOND APPROVAL, YES",NON,25286.0,22028.0,3235.0,23.0,,37.0,B,5.0,9198.0,,,,93.3,2126.0,1983.0,Mark Yslas,2021.0,Male,Yes,Yes,,External,,1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Agua Fria UHSD #216,4289.0,400450.0,Agua Fria Union High School District (4289),,Agua Fria UHSD #216-QUESTION 2,"BUDGET OVERRIDE CONTINUATION, NO",NON,24661.0,20500.0,4124.0,37.0,,37.0,B,5.0,9198.0,,,,93.3,2126.0,1983.0,Mark Yslas,2021.0,Male,Yes,Yes,,External,,1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Agua Fria UHSD #216,4289.0,400450.0,Agua Fria Union High School District (4289),,Agua Fria UHSD #216-QUESTION 2,"BUDGET OVERRRIDE CONTINUATION, YES",NON,26612.0,23042.0,3544.0,26.0,YES,37.0,B,5.0,9198.0,,,,93.3,2126.0,1983.0,Mark Yslas,2021.0,Male,Yes,Yes,,External,,1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Alhambra ESD #68,4280.0,400600.0,Alhambra Elementary District (4280),,Alhambra ESD #68-GBM-4yr,"NEVAREZ, MATHEW ""MAT""",NON,4112.0,3451.0,650.0,11.0,,12.0,B,15.0,10219.0,9.5,,,,,,Dr. Cecilia Maes,2021.0,Female,No,Yes,Yes,External,Doctorate,1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Alhambra ESD #68,4280.0,400600.0,Alhambra Elementary District (4280),,Alhambra ESD #68-GBM-4yr,"O'NEIL FRANTZ, CATHLEEN M.",NON,3942.0,3344.0,586.0,12.0,,12.0,B,15.0,10219.0,9.5,,,,,,Dr. Cecilia Maes,2021.0,Female,No,Yes,Yes,External,Doctorate,1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Alhambra ESD #68,4280.0,400600.0,Alhambra Elementary District (4280),,Alhambra ESD #68-GBM-4yr,"SOLORIO ACUÑA, CHRISTIAN",NON,4785.0,4073.0,698.0,14.0,YES,12.0,B,15.0,10219.0,9.5,,,,,,Dr. Cecilia Maes,2021.0,Female,No,Yes,Yes,External,Doctorate,1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Alhambra ESD #68,4280.0,400600.0,Alhambra Elementary District (4280),,Alhambra ESD #68-GBM-4yr,Write-in,,112.0,71.0,41.0,,,12.0,B,15.0,10219.0,9.5,,,,,,Dr. Cecilia Maes,2021.0,Female,No,Yes,Yes,External,Doctorate,1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Buckeye ESD #33,4269.0,401380.0,Buckeye Elementary District (4269),,Buckeye ESD #33-GBM-4yr,"CORNELL, DANIELLE L.",NON,4029.0,3301.0,717.0,11.0,,20.0,B,7.0,5682.0,2.5,,,,,,Dr. Chad Lanese,2023.0,Male,No,Yes,Yes,Internal,Doctorate,-1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Buckeye ESD #33,4269.0,401380.0,Buckeye Elementary District (4269),,Buckeye ESD #33-GBM-4yr,"HUNT, JANE",NON,3927.0,3211.0,711.0,5.0,,20.0,B,7.0,5682.0,2.5,,,,,,Dr. Chad Lanese,2023.0,Male,No,Yes,Yes,Internal,Doctorate,-1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Buckeye ESD #33,4269.0,401380.0,Buckeye Elementary District (4269),,Buckeye ESD #33-GBM-4yr,"RAGSDALE, GINA",NON,4256.0,3566.0,683.0,7.0,YES,20.0,B,7.0,5682.0,2.5,,,,,,Dr. Chad Lanese,2023.0,Male,No,Yes,Yes,Internal,Doctorate,-1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Buckeye ESD #33,4269.0,401380.0,Buckeye Elementary District (4269),,Buckeye ESD #33-GBM-4yr,Write-in,,142.0,119.0,23.0,,,20.0,B,7.0,5682.0,2.5,,,,,,Dr. Chad Lanese,2023.0,Male,No,Yes,Yes,Internal,Doctorate,-1.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Buckeye UHSD #201,4284.0,401410.0,Buckeye Union High School District (4284),,Buckeye UHSD #201-QUESTION,"BUDGET OVERRIDE CONTINUATION, NO",NON,11407.0,9183.0,2212.0,12.0,,36.0,B,4.0,5156.0,3.1,,,92.6,1149.0,1064.0,,,,,,,,,,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Buckeye UHSD #201,4284.0,401410.0,Buckeye Union High School District (4284),,Buckeye UHSD #201-QUESTION,"BUDGET OVERRRIDE CONTINUATION, YES",NON,14721.0,12111.0,2591.0,19.0,YES,36.0,B,4.0,5156.0,3.1,,,92.6,1149.0,1064.0,,,,,,,,,,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Cartwright ESD #83,4282.0,401680.0,Cartwright Elementary District (4282),,Cartwright ESD #83-QUESTION,"BUDGET OVERRIDE CONTINUATION, NO",NON,3740.0,3062.0,659.0,19.0,,16.0,B,20.0,14817.0,2.0,,,,,,Steve Watson,2025.0,Male,Yes,No,No,External,,-3.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Cartwright ESD #83,4282.0,401680.0,Cartwright Elementary District (4282),,Cartwright ESD #83-QUESTION,"BUDGET OVERRRIDE CONTINUATION, YES",NON,7600.0,6299.0,1264.0,37.0,YES,16.0,B,20.0,14817.0,2.0,,,,,,Steve Watson,2025.0,Male,Yes,No,No,External,,-3.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Cartwright ESD #83,4282.0,401680.0,Cartwright Elementary District (4282),,Cartwright ESD #83-GBM-4yr,"CANTU, DANIEL",NON,3701.0,3160.0,528.0,13.0,,16.0,B,20.0,14817.0,2.0,,,,,,Steve Watson,2025.0,Male,Yes,No,No,External,,-3.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Cartwright ESD #83,4282.0,401680.0,Cartwright Elementary District (4282),,Cartwright ESD #83-GBM-4yr,"HERNANDEZ, LYDIA",NON,8002.0,6746.0,1225.0,31.0,YES,16.0,B,20.0,14817.0,2.0,,,,,,Steve Watson,2025.0,Male,Yes,No,No,External,,-3.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Cartwright ESD #83,4282.0,401680.0,Cartwright Elementary District (4282),,Cartwright ESD #83-GBM-4yr,"LOPEZ, PEDRO ANTONIO",NON,5258.0,4477.0,758.0,23.0,,16.0,B,20.0,14817.0,2.0,,,,,,Steve Watson,2025.0,Male,Yes,No,No,External,,-3.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Cartwright ESD #83,4282.0,401680.0,Cartwright Elementary District (4282),,Cartwright ESD #83-GBM-4yr,Write-in,,114.0,86.0,28.0,,,16.0,B,20.0,14817.0,2.0,,,,,,Steve Watson,2025.0,Male,Yes,No,No,External,,-3.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Cave Creek USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,Cave Creek USD #93-GBM-4yr,"BROWN, SCOTT",NON,15385.0,12467.0,2910.0,8.0,YES,18.0,A,7.0,4846.0,,,,92.8,485.0,450.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-2.0,2435397,731792,841142,19829,842634,,
2022.0,2022-11-08,general,Maricopa,Cave Creek USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,Cave Creek USD #93-QUESTION,"BUDGET INCREASE, NO",NON,22269.0,18412.0,3845.0,12.0,YES,18.0,A,7.0,4846.0,,,,92.8,485.0,450.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-2.0,2435397,731792,841142,19829,842634,,
